Restaurant_ID,Restaurant_Name,Cuisine,City,State,Rating,Delivery_Time_Min,Menu_Item,Category,Price,Calories,Is_Veg
R0111,Spice Route,Indian,Seattle,WA,4.9,19,Butter Chicken,Starter,$13.99,826,Yes
R0087,Cafe Delight,Cafe,Seattle,WA,4.2,46,Taco,Beverage,$4.99,548,No
R0249,Dragon Wok,Chinese,Houston,TX,4.5,49,Butter Chicken,Beverage,$13.99,560,No
R0220,Spice Route,Indian,Houston,TX,4.6,52,Taco,Beverage,$4.99,129,No
R0242,Cafe Delight,Cafe,Seattle,WA,4.8,54,Sushi Roll,Main Course,$11.99,430,Yes
R0226,Burger Haven,American,Dallas,TX,4.0,31,Burger,Starter,$8.99,274,No
R0089,Dragon Wok,Chinese,Boston,MA,3.6,58,Taco,Main Course,$4.99,292,Yes
R0130,Dragon Wok,Chinese,Seattle,WA,4.3,43,Pasta,Beverage,$10.49,453,No
R0019,BBQ Nation,American,Chicago,IL,4.0,25,Noodles,Dessert,$9.49,661,Yes
R0146,Cafe Delight,Cafe,Dallas,TX,4.5,37,Butter Chicken,Dessert,$13.99,744,Yes
R0007,Sushi Express,Japanese,Phoenix,AZ,4.8,60,Burger,Main Course,$8.99,673,Yes
R0257,Dragon Wok,Chinese,New York,NY,4.8,42,Pasta,Dessert,$10.49,1130,No
R0063,Spice Route,Indian,Houston,TX,4.7,53,Burger,Beverage,$8.99,533,No
R0103,Spice Route,Indian,Los Angeles,CA,4.2,60,Paneer Tikka,Beverage,$10.99,806,Yes
R0260,Burger Haven,American,Seattle,WA,4.9,60,Butter Chicken,Starter,$13.99,533,No
R0140,Dragon Wok,Chinese,Dallas,TX,4.9,24,Coffee,Beverage,$3.99,1154,No
R0192,Burger Haven,American,New York,NY,4.6,57,Pizza,Starter,$12.99,378,Yes
R0167,Dragon Wok,Chinese,Phoenix,AZ,3.8,19,Burger,Starter,$8.99,479,Yes
R0132,BBQ Nation,American,Boston,MA,4.5,42,Noodles,Main Course,$9.49,784,Yes
R0013,Burger Haven,American,Chicago,IL,3.5,44,Coffee,Dessert,$3.99,888,No
R0219,Dragon Wok,Chinese,Houston,TX,4.8,32,Taco,Beverage,$4.99,584,Yes
R0086,Burger Haven,American,Chicago,IL,4.4,16,Salad,Beverage,$7.49,946,Yes
R0093,Pizza Palace,Italian,Houston,TX,4.6,48,Pasta,Snack,$10.49,791,No
R0205,Taco Fiesta,Mexican,New York,NY,3.8,40,Butter Chicken,Beverage,$13.99,1157,Yes
R0300,Dragon Wok,Chinese,Seattle,WA,3.5,46,Noodles,Main Course,$9.49,887,No
R0192,Mediterraneo,Mediterranean,Houston,TX,3.9,33,Salad,Snack,$7.49,504,Yes
R0099,Healthy Bowl,Healthy,Seattle,WA,4.6,52,Coffee,Beverage,$3.99,929,No
R0286,Burger Haven,American,New York,NY,4.0,17,Pizza,Main Course,$12.99,147,Yes
R0232,Sushi Express,Japanese,Phoenix,AZ,4.8,40,Sushi Roll,Dessert,$11.99,674,Yes
R0092,Mediterraneo,Mediterranean,Los Angeles,CA,5.0,21,Burger,Beverage,$8.99,290,Yes
R0069,Burger Haven,American,Phoenix,AZ,4.8,32,Salad,Main Course,$7.49,292,No
R0289,Taco Fiesta,Mexican,Boston,MA,4.0,55,Sushi Roll,Snack,$11.99,541,No
R0121,Pizza Palace,Italian,Los Angeles,CA,3.7,52,Paneer Tikka,Main Course,$10.99,317,Yes
R0157,Sushi Express,Japanese,Seattle,WA,3.6,15,Pizza,Snack,$12.99,836,No
R0276,Cafe Delight,Cafe,Phoenix,AZ,3.8,55,Salad,Beverage,$7.49,666,No
R0060,Cafe Delight,Cafe,Boston,MA,3.7,29,Burger,Snack,$8.99,905,Yes
R0034,Spice Route,Indian,Chicago,IL,4.1,55,Taco,Starter,$4.99,824,No
R0034,Dragon Wok,Chinese,New York,NY,4.9,44,Burger,Main Course,$8.99,837,Yes
R0273,Sushi Express,Japanese,Los Angeles,CA,4.3,53,Noodles,Starter,$9.49,1083,Yes
R0084,Healthy Bowl,Healthy,New York,NY,4.9,15,Pizza,Snack,$12.99,436,Yes
R0147,Taco Fiesta,Mexican,New York,NY,4.3,59,Burger,Main Course,$8.99,1011,No
R0113,Cafe Delight,Cafe,Houston,TX,4.4,55,Taco,Starter,$4.99,661,Yes
R0026,Burger Haven,American,Dallas,TX,3.8,38,Taco,Main Course,$4.99,814,No
R0168,Spice Route,Indian,Seattle,WA,4.0,37,Pizza,Beverage,$12.99,796,No
R0144,Spice Route,Indian,Los Angeles,CA,4.8,47,Pizza,Snack,$12.99,586,Yes
R0196,BBQ Nation,American,Phoenix,AZ,4.8,37,Pizza,Main Course,$12.99,731,Yes
R0283,Pizza Palace,Italian,Seattle,WA,4.0,40,Sushi Roll,Beverage,$11.99,770,No
R0298,Taco Fiesta,Mexican,Los Angeles,CA,4.7,29,Burger,Starter,$8.99,318,No
R0191,Healthy Bowl,Healthy,Phoenix,AZ,4.3,40,Burger,Main Course,$8.99,150,No
R0213,Taco Fiesta,Mexican,Houston,TX,3.9,53,Pasta,Starter,$10.49,196,Yes
R0110,BBQ Nation,American,Houston,TX,4.8,19,Sushi Roll,Beverage,$11.99,386,Yes
R0053,Cafe Delight,Cafe,Houston,TX,4.9,59,Salad,Beverage,$7.49,855,Yes
R0160,Dragon Wok,Chinese,Los Angeles,CA,3.8,53,Pizza,Snack,$12.99,337,No
R0045,Mediterraneo,Mediterranean,Seattle,WA,4.6,37,Pizza,Dessert,$12.99,141,No
R0134,Spice Route,Indian,Phoenix,AZ,4.5,39,Coffee,Dessert,$3.99,229,No
R0103,Dragon Wok,Chinese,Houston,TX,4.3,36,Burger,Beverage,$8.99,241,Yes
R0283,Pizza Palace,Italian,Phoenix,AZ,4.5,46,Pizza,Snack,$12.99,93,No
R0062,Cafe Delight,Cafe,Boston,MA,4.6,20,Salad,Beverage,$7.49,901,Yes
R0279,BBQ Nation,American,Boston,MA,4.3,57,Coffee,Starter,$3.99,1190,No
R0171,Cafe Delight,Cafe,Boston,MA,4.5,52,Coffee,Snack,$3.99,779,Yes
R0169,BBQ Nation,American,Phoenix,AZ,3.8,33,Paneer Tikka,Main Course,$10.99,326,No
R0230,Sushi Express,Japanese,Boston,MA,4.7,19,Salad,Beverage,$7.49,575,Yes
R0238,Pizza Palace,Italian,Chicago,IL,4.0,60,Paneer Tikka,Beverage,$10.99,487,No
R0263,Cafe Delight,Cafe,Los Angeles,CA,4.8,33,Pasta,Main Course,$10.49,974,No
R0273,Dragon Wok,Chinese,Dallas,TX,4.0,16,Coffee,Main Course,$3.99,975,Yes
R0002,Cafe Delight,Cafe,New York,NY,4.0,15,Noodles,Dessert,$9.49,531,Yes
R0209,Sushi Express,Japanese,Chicago,IL,4.9,31,Sushi Roll,Dessert,$11.99,263,Yes
R0086,Cafe Delight,Cafe,Chicago,IL,3.5,32,Salad,Snack,$7.49,448,No
R0032,Taco Fiesta,Mexican,Houston,TX,3.6,57,Paneer Tikka,Main Course,$10.99,527,Yes
R0259,Pizza Palace,Italian,Los Angeles,CA,4.4,59,Pizza,Main Course,$12.99,736,No
R0077,Dragon Wok,Chinese,Dallas,TX,3.9,23,Noodles,Main Course,$9.49,951,No
R0111,Cafe Delight,Cafe,Boston,MA,4.4,38,Butter Chicken,Dessert,$13.99,579,No
R0145,Cafe Delight,Cafe,New York,NY,4.3,16,Burger,Beverage,$8.99,638,No
R0011,Healthy Bowl,Healthy,Chicago,IL,4.5,53,Burger,Starter,$8.99,135,No
R0145,BBQ Nation,American,Phoenix,AZ,4.8,41,Pizza,Main Course,$12.99,608,No
R0201,Spice Route,Indian,Phoenix,AZ,4.1,40,Burger,Snack,$8.99,1139,Yes
R0158,Healthy Bowl,Healthy,Boston,MA,4.4,17,Butter Chicken,Starter,$13.99,332,No
R0266,Healthy Bowl,Healthy,Boston,MA,4.3,55,Pizza,Starter,$12.99,1005,Yes
R0206,Healthy Bowl,Healthy,Los Angeles,CA,3.5,48,Salad,Dessert,$7.49,787,Yes
R0253,Cafe Delight,Cafe,Los Angeles,CA,4.0,29,Butter Chicken,Main Course,$13.99,539,No
